Co Code,County,Dist Code,District,Position,White,%White,Black,%Black,Hispanic,%Hispanic,Asian,%Asian,American Indian,%American Indian,Hawaiian Native,%Hawaiian Native,Two or More Races,%Two or More Races,Total,Male,%Male,Female,%Female,%Non Binary
25,Monmouth,2160,Highlands Borough School District,Supervisors/Coordinators,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.0,<.1
25,Monmouth,2230,Holmdel Township School District,Administrators,12.0,92.3,1.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,53.8,6.0,46.2,<.1
25,Monmouth,2230,Holmdel Township School District,Special Service,37.8,95.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,4.8,12.1,35.0,87.9,<.1
25,Monmouth,2230,Holmdel Township School District,Teacher,255.2,95.9,2.0,0.8,2.0,0.8,6.0,2.3,0.0,0.0,1.0,0.4,0.0,0.0,266.2,53.2,20.0,213.0,80.0,<.1
25,Monmouth,2230,Holmdel Township School District,Supervisors/Coordinators,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.3,6.0,85.7,<.1
25,Monmouth,2290,Howell Township Public School District,Administrators,32.0,94.1,0.0,0.0,1.0,2.9,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,34.0,14.0,41.2,20.0,58.8,<.1
25,Monmouth,2290,Howell Township Public School District,Special Service,85.7,96.6,0.0,0.0,1.0,1.1,2.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,88.7,1.0,1.1,87.7,98.9,<.1
25,Monmouth,2290,Howell Township Public School District,Teacher,483.5,97.6,4.0,0.8,6.0,1.2,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,495.5,68.0,13.7,427.5,86.3,<.1
25,Monmouth,2290,Howell Township Public School District,Supervisors/Coordinators,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,4.0,80.0,<.1
25,Monmouth,2400,Keansburg School District,Administrators,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,60.0,4.0,40.0,<.1
25,Monmouth,2400,Keansburg School District,Special Service,32.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,5.8,17.9,26.6,82.1,<.1
25,Monmouth,2400,Keansburg School District,Teacher,159.5,98.8,1.0,0.6,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.5,27.8,17.2,133.7,82.8,<.1
25,Monmouth,2400,Keansburg School District,Supervisors/Coordinators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,2.0,66.7,<.1
25,Monmouth,2430,Keyport School District,Administrators,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,75.0,2.0,25.0,<.1
25,Monmouth,2430,Keyport School District,Special Service,12.0,92.3,1.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,100.0,<.1
25,Monmouth,2430,Keyport School District,Teacher,96.0,96.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.0,16.0,84.0,84.0,<.1
25,Monmouth,2430,Keyport School District,Supervisors/Coordinators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,2.0,66.7,<.1
25,Monmouth,2720,Little Silver Boro School District,Administrators,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,4.0,66.7,<.1
25,Monmouth,2720,Little Silver Boro School District,Special Service,10.2,91.1,0.0,0.0,1.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,11.2,100.0,<.1
25,Monmouth,2720,Little Silver Boro School District,Teacher,78.8,96.3,0.0,0.0,0.0,0.0,3.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,81.8,10.0,12.2,71.8,87.8,<.1
25,Monmouth,2720,Little Silver Boro School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
25,Monmouth,2770,Long Branch Public School District,Administrators,17.0,65.4,6.0,23.1,3.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,34.6,17.0,65.4,<.1
25,Monmouth,2770,Long Branch Public School District,Special Service,65.0,77.4,13.0,15.5,5.0,6.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,84.0,10.0,11.9,74.0,88.1,<.1
25,Monmouth,2770,Long Branch Public School District,Teacher,379.5,77.7,56.0,11.5,47.0,9.6,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,488.5,98.0,20.1,390.5,79.9,<.1
25,Monmouth,2770,Long Branch Public School District,Supervisors/Coordinators,11.0,78.6,2.0,14.3,1.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.1,13.0,92.9,<.1
25,Monmouth,2920,Manalapan-Englishtown Regional Schools School District,Administrators,23.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,34.8,15.0,65.2,<.1
25,Monmouth,2920,Manalapan-Englishtown Regional Schools School District,Special Service,78.3,96.8,0.0,0.0,1.7,2.1,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,80.9,4.0,4.9,76.9,95.1,<.1
25,Monmouth,2920,Manalapan-Englishtown Regional Schools School District,Teacher,378.6,96.4,2.0,0.5,10.3,2.6,1.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,392.6,37.0,9.4,355.6,90.6,<.1
25,Monmouth,2920,Manalapan-Englishtown Regional Schools School District,Supervisors/Coordinators,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,3.0,60.0,<.1
25,Monmouth,2930,Manasquan School District,Administrators,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,70.0,3.0,30.0,<.1
25,Monmouth,2930,Manasquan School District,Special Service,19.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,2.4,12.4,17.0,87.6,<.1
25,Monmouth,2930,Manasquan School District,Teacher,139.0,99.3,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45.9,32.8,94.1,67.2,<.1
25,Monmouth,2930,Manasquan School District,Supervisors/Coordinators,2.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7,63.0,1.0,37.0,<.1
25,Monmouth,3030,Marlboro Township School District,Administrators,21.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,42.9,12.0,57.1,<.1
25,Monmouth,3030,Marlboro Township School District,Special Service,60.8,92.4,0.0,0.0,4.0,6.1,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,65.8,1.0,1.5,64.8,98.5,<.1
25,Monmouth,3030,Marlboro Township School District,Teacher,413.4,95.8,2.0,0.5,12.0,2.8,2.0,0.5,0.0,0.0,1.0,0.2,1.0,0.2,431.4,57.5,13.3,373.9,86.7,<.1
25,Monmouth,3030,Marlboro Township School District,Supervisors/Coordinators,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,3.0,75.0,<.1
25,Monmouth,3040,Matawan-Aberdeen Regional School District,Administrators,19.0,82.6,1.0,4.3,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,56.5,10.0,43.5,<.1
25,Monmouth,3040,Matawan-Aberdeen Regional School District,Special Service,49.6,94.3,1.0,1.9,2.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6,8.0,15.2,44.6,84.8,<.1
25,Monmouth,3040,Matawan-Aberdeen Regional School District,Teacher,299.8,94.0,3.0,0.9,6.0,1.9,7.0,2.2,2.0,0.6,0.0,0.0,1.0,0.3,318.8,66.0,20.7,252.8,79.3,<.1
25,Monmouth,3040,Matawan-Aberdeen Regional School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
25,Monmouth,3160,Middletown Township Public School District,Administrators,41.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,24.0,58.5,17.0,41.5,<.1
25,Monmouth,3160,Middletown Township Public School District,Special Service,120.5,98.4,2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,9.0,7.3,113.5,92.7,<.1
25,Monmouth,3160,Middletown Township Public School District,Teacher,774.5,98.3,5.0,0.6,7.0,0.9,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,787.5,158.0,20.1,629.5,79.9,<.1
25,Monmouth,3160,Middletown Township Public School District,Supervisors/Coordinators,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,3.0,75.0,<.1
25,Monmouth,3200,Millstone Township School District,Administrators,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,50.0,5.0,50.0,<.1
25,Monmouth,3200,Millstone Township School District,Special Service,17.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1.0,5.7,16.6,94.3,<.1
25,Monmouth,3200,Millstone Township School District,Teacher,107.6,99.1,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,108.6,15.5,14.3,93.1,85.7,<.1
25,Monmouth,3200,Millstone Township School District,Supervisors/Coordinators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,<.1
25,Monmouth,3250,Monmouth Beach School District,Administrators,1.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,28.6,1.0,71.4,<.1
25,Monmouth,3250,Monmouth Beach School District,Special Service,4.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,100.0,<.1
25,Monmouth,3250,Monmouth Beach School District,Teacher,27.1,96.4,0.0,0.0,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,3.0,10.7,25.1,89.3,<.1
25,Monmouth,3250,Monmouth Beach School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,<.1
25,Monmouth,3255,Monmouth-Ocean Educational Services Commission School Distri,Administrators,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,4.0,80.0,<.1
25,Monmouth,3255,Monmouth-Ocean Educational Services Commission School Distri,Special Service,0.3,50.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,100.0,<.1
25,Monmouth,3255,Monmouth-Ocean Educational Services Commission School Distri,Teacher,34.8,94.6,1.0,2.7,1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,5.0,13.6,31.8,86.4,<.1
25,Monmouth,3255,Monmouth-Ocean Educational Services Commission School Distri,Supervisors/Coordinators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,100.0,<.1
25,Monmouth,3260,Monmouth County Vocational School District,Administrators,17.0,89.5,1.0,5.3,1.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,78.9,4.0,21.1,<.1
25,Monmouth,3260,Monmouth County Vocational School District,Special Service,32.8,97.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,2.0,5.9,31.8,94.1,<.1
25,Monmouth,3260,Monmouth County Vocational School District,Teacher,211.5,91.3,5.1,2.2,8.0,3.5,5.0,2.2,0.0,0.0,1.0,0.4,1.0,0.4,231.6,84.5,36.5,147.1,63.5,<.1
25,Monmouth,3260,Monmouth County Vocational School District,Supervisors/Coordinators,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.0,<.1
25,Monmouth,3270,Monmouth Regional High School,Administrators,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,58.3,2.5,41.7,<.1
25,Monmouth,3270,Monmouth Regional High School,Special Service,18.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,27.8,13.0,72.2,<.1
25,Monmouth,3270,Monmouth Regional High School,Teacher,90.4,92.8,3.0,3.1,2.0,2.1,2.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,97.4,30.6,31.4,66.8,68.6,<.1
25,Monmouth,3270,Monmouth Regional High School,Supervisors/Coordinators,3.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.3,34.2,2.5,65.8,<.1
25,Monmouth,3500,Neptune City School District,Administrators,0.9,47.4,0.0,0.0,1.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.9,47.4,1.0,52.6,<.1
25,Monmouth,3500,Neptune City School District,Special Service,3.4,77.3,0.0,0.0,1.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.3,6.8,4.1,93.2,<.1
25,Monmouth,3500,Neptune City School District,Teacher,27.7,93.3,2.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,2.8,9.4,26.9,90.6,<.1
25,Monmouth,3500,Neptune City School District,Supervisors/Coordinators,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
25,Monmouth,3510,Neptune Township School District,Administrators,14.0,73.7,4.0,21.1,0.0,0.0,1.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,63.2,7.0,36.8,<.1
25,Monmouth,3510,Neptune Township School District,Special Service,71.6,93.5,4.5,5.9,0.0,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,76.6,12.0,15.7,64.6,84.3,<.1
25,Monmouth,3510,Neptune Township School District,Teacher,328.0,86.8,35.0,9.3,12.0,3.2,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,378.0,83.0,22.0,295.0,78.0,<.1
25,Monmouth,3510,Neptune Township School District,Supervisors/Coordinators,8.0,72.7,2.0,18.2,1.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,8.0,72.7,<.1
25,Monmouth,3810,Township Of Ocean School District,Administrators,15.0,93.8,1.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,50.0,8.0,50.0,<.1
25,Monmouth,3810,Township Of Ocean School District,Special Service,56.8,90.3,3.1,4.9,1.0,1.6,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,62.9,5.9,9.4,57.0,90.6,<.1
25,Monmouth,3810,Township Of Ocean School District,Teacher,340.0,95.5,3.6,1.0,10.5,2.9,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,356.1,77.4,21.7,278.7,78.3,<.1
25,Monmouth,3810,Township Of Ocean School District,Supervisors/Coordinators,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,60.0,4.0,40.0,<.1
25,Monmouth,3830,Oceanport School District,Administrators,3.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,57.1,1.5,42.9,<.1
25,Monmouth,3830,Oceanport School District,Special Service,11.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,11.1,100.0,<.1
25,Monmouth,3830,Oceanport School District,Teacher,61.7,98.4,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,8.0,12.8,54.7,87.2,<.1
25,Monmouth,3830,Oceanport School District,Supervisors/Coordinators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,<.1
25,Monmouth,4360,Red Bank Borough Public School District,Administrators,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.9,4.0,57.1,<.1
25,Monmouth,4360,Red Bank Borough Public School District,Special Service,19.0,76.3,1.0,4.0,4.3,17.3,0.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,24.9,1.7,6.8,23.3,93.6,<.1
25,Monmouth,4360,Red Bank Borough Public School District,Teacher,99.1,82.5,1.0,0.8,17.7,14.7,2.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,120.1,11.4,9.5,108.7,90.5,<.1
25,Monmouth,4360,Red Bank Borough Public School District,Supervisors/Coordinators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,<.1
25,Monmouth,4365,Red Bank Regional School District,Administrators,4.8,82.8,1.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2.8,48.3,3.0,51.7,<.1
25,Monmouth,4365,Red Bank Regional School District,Special Service,17.3,89.6,0.0,0.0,1.0,5.2,0.0,0.0,1.0,5.2,0.0,0.0,0.0,0.0,19.3,2.3,11.9,17.0,88.1,<.1
25,Monmouth,4365,Red Bank Regional School District,Teacher,100.3,88.9,4.0,3.5,6.0,5.3,2.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,112.8,41.0,36.3,71.8,63.7,<.1
25,Monmouth,4365,Red Bank Regional School District,Supervisors/Coordinators,5.0,83.3,0.0,0.0,1.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50.0,3.0,50.0,<.1
25,Monmouth,4520,Roosevelt Borough Public School District,Administrators,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
25,Monmouth,4520,Roosevelt Borough Public School District,Special Service,2.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,2.7,100.0,<.1
25,Monmouth,4520,Roosevelt Borough Public School District,Teacher,9.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.5,26.9,6.8,73.1,<.1
25,Monmouth,4520,Roosevelt Borough Public School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
25,Monmouth,4570,Rumson Borough School District,Administrators,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,3.0,75.0,<.1
25,Monmouth,4570,Rumson Borough School District,Special Service,13.0,92.9,0.0,0.0,1.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,14.3,12.0,85.7,<.1
25,Monmouth,4570,Rumson Borough School District,Teacher,95.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,11.0,11.5,84.9,88.5,<.1
25,Monmouth,4570,Rumson Borough School District,Supervisors/Coordinators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,1.0,33.3,<.1
25,Monmouth,4580,Rumson-Fair Haven Regional High School District,Administrators,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,80.0,1.0,20.0,<.1
25,Monmouth,4580,Rumson-Fair Haven Regional High School District,Special Service,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.8,20.0,11.2,80.0,<.1
25,Monmouth,4580,Rumson-Fair Haven Regional High School District,Teacher,79.0,96.3,0.0,0.0,1.0,1.2,1.0,1.2,0.0,0.0,1.0,1.2,0.0,0.0,82.0,26.8,32.7,55.2,67.3,<.1
25,Monmouth,4580,Rumson-Fair Haven Regional High School District,Supervisors/Coordinators,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.4,48.0,2.6,52.0,<.1
25,Monmouth,4690,Sea Girt Borough School District,Administrators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,<.1
25,Monmouth,4690,Sea Girt Borough School District,Special Service,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,<.1
25,Monmouth,4690,Sea Girt Borough School District,Teacher,21.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,22.0,3.0,13.6,19.0,86.4,<.1
25,Monmouth,4690,Sea Girt Borough School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,<.1
25,Monmouth,4760,Shore Regional High School District,Administrators,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,66.7,2.0,33.3,<.1
25,Monmouth,4760,Shore Regional High School District,Special Service,12.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,3.4,27.4,9.0,72.6,<.1
25,Monmouth,4760,Shore Regional High School District,Teacher,49.6,96.9,0.0,0.0,1.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,18.2,35.5,33.0,64.5,<.1
25,Monmouth,4760,Shore Regional High School District,Supervisors/Coordinators,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,100.0,<.1
25,Monmouth,4770,Shrewsbury Borough School District,Administrators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,1.0,50.0,<.1
25,Monmouth,4770,Shrewsbury Borough School District,Special Service,7.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.6,100.0,<.1
25,Monmouth,4770,Shrewsbury Borough School District,Teacher,50.5,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,0.0,0.0,51.5,8.0,15.5,43.5,84.5,<.1
25,Monmouth,4770,Shrewsbury Borough School District,Supervisors/Coordinators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,<.1
25,Monmouth,4980,Spring Lake Borough,Administrators,2.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,35.7,1.8,64.3,<.1
25,Monmouth,4980,Spring Lake Borough,Special Service,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,100.0,<.1
25,Monmouth,4980,Spring Lake Borough,Teacher,23.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,21.7,18.0,78.3,<.1
25,Monmouth,4980,Spring Lake Borough,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
25,Monmouth,4990,Spring Lake Heights School District,Administrators,2.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.4,58.3,1.0,41.7,<.1
25,Monmouth,4990,Spring Lake Heights School District,Special Service,5.9,85.5,0.0,0.0,1.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,6.9,100.0,<.1
25,Monmouth,4990,Spring Lake Heights School District,Teacher,37.6,99.2,0.0,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,5.0,13.2,32.9,86.8,<.1
25,Monmouth,4990,Spring Lake Heights School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
25,Monmouth,5185,Tinton Falls School District,Administrators,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,6.0,75.0,<.1
25,Monmouth,5185,Tinton Falls School District,Special Service,22.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,22.9,100.0,<.1
25,Monmouth,5185,Tinton Falls School District,Teacher,149.4,96.8,2.0,1.3,2.0,1.3,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,154.4,21.0,13.6,133.4,86.4,<.1
25,Monmouth,5185,Tinton Falls School District,Supervisors/Coordinators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,100.0,<.1
25,Monmouth,5230,Union Beach Public School District,Administrators,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.6,16.7,3.0,83.3,<.1
25,Monmouth,5230,Union Beach Public School District,Special Service,8.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,8.3,100.0,<.1
